date,portfolio_value,cash,positions_value,daily_return,daily_pnl,cumulative_return,cumulative_pnl,num_positions
2013-08-14,71716.94341970349,37378.87091034945,34338.07250935404,0.00450014823099093,321.2910188521346,-0.2828305658029651,-28283.056580296514,9
2013-08-15,72188.14569329601,44460.67893250101,27727.466760795003,0.006570306138605868,471.2022735925275,-0.27811854306703987,-27811.854306703986,6
2013-08-16,72278.49066855875,55589.38717318853,16689.10349537022,0.0012515209304112239,90.3449752627348,-0.2772150933144125,-27721.50933144125,5
2013-08-19,72213.36963868691,57987.33581986559,14226.03381882132,-0.0009009738480906577,-65.12102987183607,-0.27786630361313086,-27786.630361313088,3
2013-08-20,72136.091260076,55458.22696074643,16677.864299329573,-0.0010701394907558263,-77.27837861090666,-0.2786390873992399,-27863.908739923994,3
2013-08-21,71935.55452307459,51491.469927616796,20444.084595457796,-0.0027799778654267276,-200.5367370014137,-0.2806444547692541,-28064.445476925408,5
2013-08-22,72220.70169783641,56375.479745331104,15845.221952505308,0.003963925442047629,285.14717476181977,-0.2777929830216359,-27779.29830216359,3
2013-08-23,72554.03306684905,53203.872447920396,19350.160618928654,0.00461545458817695,333.3313690126379,-0.2744596693315095,-27445.96693315095,5
2013-08-26,72692.89695000628,47519.3467362191,25173.55021378718,0.0019139374792478691,138.8638831572316,-0.2730710304999372,-27307.10304999372,5
2013-08-27,72748.4290798436,58482.46213728627,14265.96694255733,0.000763927868709209,55.53212983731646,-0.27251570920156404,-27251.570920156402,3
2013-08-28,72695.77377858602,57371.50466606009,15324.26911252593,-0.0007237998390286101,-52.65530125757505,-0.2730422622141398,-27304.226221413977,3
2013-08-29,72427.08075598314,55066.309498773975,17360.77125720917,-0.003696129893620128,-268.69302260287805,-0.2757291924401686,-27572.919244016855,3
2013-08-30,72271.54590595496,52151.1475257371,20120.398380217863,-0.0021474681625261393,-155.53485002818343,-0.2772845409404504,-27728.45409404504,4
2013-09-03,72056.15280506045,47139.13516507054,24917.017639989914,-0.0029803306155204248,-215.39310089450737,-0.2794384719493955,-27943.847194939546,4
2013-09-04,71244.30102582398,37652.61309214796,33591.68793367602,-0.011266932074944986,-811.8517792364728,-0.2875569897417602,-28755.69897417602,5
2013-09-05,71132.77994869687,39187.048473737115,31945.731474959757,-0.0015653333041569942,-111.52107712710858,-0.2886722005130313,-28867.220051303128,6
2013-09-06,71405.7593073254,40829.81317192866,30575.946135396734,0.0038376028439406447,272.9793586285232,-0.28594240692674605,-28594.240692674604,7
2013-09-09,71461.99045456064,45549.872715736965,25912.117738823676,0.0007874875609575123,56.23114723524486,-0.2853800954543936,-28538.00954543936,7
2013-09-10,71048.75078373046,62842.62006820959,8206.13071552087,-0.005782649884247796,-413.23967083018215,-0.2895124921626954,-28951.24921626954,2
2013-09-11,70980.37598593188,50836.145281124416,20144.230704807465,-0.0009623645320198085,-68.37479779857676,-0.2901962401406812,-29019.62401406812,5
2013-09-12,71091.60029725681,54513.039107936514,16578.561189320295,0.0015669726988621784,111.22431132492784,-0.2890839970274319,-28908.39970274319,4
