,0
2012-07-03,53329.06993199996
2012-07-04,53261.00476399996
2012-07-05,53312.05363999996
2012-07-06,53452.43804899996
2012-07-08,53554.53580099996
2012-07-09,53511.99507099996
2012-07-10,53648.12540699996
2012-07-11,53477.96248699996
2012-07-12,53669.39577199996
2012-07-13,53771.49352399996
2012-07-15,53767.23945099996
2012-07-16,53996.95939299996
2012-07-17,53831.05054599996
2012-07-18,54018.22975799996
2012-07-20,54222.42526199996
2012-07-22,54247.94969999996
2012-07-23,54371.31781699997
2012-07-24,54490.43186099996
2012-07-25,54498.94000699996
2012-07-26,54345.79337899996
2012-07-27,54239.44155399996
2012-07-29,54222.42526199996
2012-07-30,54477.66964199996
2012-07-31,54481.92371499996
2012-08-01,54294.74450299996
2012-08-02,54405.35040099996
2012-08-03,54222.42526199996
2012-08-05,54133.08972899996
2012-08-06,54413.85854699996
2012-08-07,54137.34380199996
2012-08-08,54269.22006499996
2012-08-09,54145.85194799996
2012-08-10,54384.08003599996
2012-08-12,54375.57188999996
2012-08-13,54316.01486799996
2012-08-14,53979.94310099996
2012-08-15,53856.574983999955
2012-08-16,53677.90391799997
2012-08-17,53456.692121999964
2012-08-19,53503.48692499996
2012-08-20,53626.85504199996
2012-08-21,53686.41206399996
2012-08-22,54167.122312999956
2012-08-23,54137.34380199996
2012-08-24,54099.057144999955
2012-08-26,54022.48383099996
2012-08-27,54022.48383099996
2012-08-28,54141.59787499996
2012-08-29,54039.50012299996
2012-08-30,54171.37638599997
2012-08-31,54354.30152499996
2012-09-02,54333.03115999996
2012-09-03,54976.71115999996
2012-09-04,54566.581159999965
2012-09-05,54733.681159999964
2012-09-06,54791.82115999996
2012-09-07,56138.761159999965
2012-09-09,56108.73115999997
2012-09-10,55937.25115999996
2012-09-11,56170.681159999964
2012-09-12,55947.361159999964
2012-09-13,57429.721159999965
2012-09-14,57756.45115999997
2012-09-16,57781.081159999965
2012-09-17,56779.50115999996
2012-09-18,56755.59115999997
2012-09-19,55725.931159999964
2012-09-20,55783.56115999996
2012-09-21,55898.97115999996
2012-09-23,55830.57115999996
2012-09-24,55240.32115999996
2012-09-25,54689.011159999965
2012-09-26,54715.56115999996
2012-09-27,55774.98115999997
2012-09-28,55647.871159999966
2012-09-30,55319.94115999996
2012-10-01,55953.96115999996
2012-10-02,55735.20115999996
2012-10-03,55972.861159999964
2012-10-04,56392.02115999997
2012-10-05,55816.02115999997
2012-10-07,55797.06115999996
2012-10-08,55444.441159999966
2012-10-09,54963.181159999964
2012-10-10,55050.721159999965
2012-10-11,55281.78115999996
2012-10-12,54545.761159999965
2012-10-14,54106.441159999966
2012-10-15,53675.28115999996
2012-10-16,54198.90115999996
2012-10-17,54197.46115999996
2012-10-18,53861.761159999965
2012-10-19,52925.221159999965
2012-10-21,52722.901159999965
2012-10-22,53293.50115999996
2012-10-23,52553.10115999996
2012-10-24,52511.34115999996
2012-10-25,52892.10115999997
2012-10-26,52783.261159999965
2012-10-28,52786.56115999996
2012-10-29,52514.64115999996
2012-10-30,52610.401159999965
2012-10-31,53077.56115999996
2012-11-01,53032.681159999964
2012-11-02,51301.68115999997
2012-11-04,51483.181159999964
2012-11-05,51659.081159999965
2012-11-06,52602.88115999997
2012-11-07,52630.98115999997
2012-11-08,53263.38115999997
2012-11-09,53492.48115999996
2012-11-11,53607.28115999996
2012-11-12,53175.28115999996
2012-11-13,53328.081159999965
2012-11-14,53377.48115999996
2012-11-15,53246.581159999965
2012-11-16,52964.28115999996
2012-11-18,53119.28115999996
2012-11-19,53841.28115999996
2012-11-20,53842.081159999965
2012-11-21,54077.88115999997
2012-11-22,54069.38115999997
2012-11-23,27009.581159999965
2012-11-25,54923.68115999997
2012-11-26,55034.68115999997
2012-11-27,54778.28115999996
2012-11-28,54307.98115999997
2012-11-29,54726.181159999964
2012-11-30,53908.88115999997
2012-12-02,54111.581159999965
2012-12-03,54246.88115999997
2012-12-04,53382.28115999997
2012-12-05,53349.28115999997
2012-12-06,53821.18115999997
2012-12-07,54269.981159999974
2012-12-09,54203.981159999974
2012-12-10,54698.981159999974
2012-12-11,55025.68115999997
2012-12-12,54873.88115999997
2012-12-13,54408.581159999965
2012-12-14,54563.68115999997
2012-12-16,54438.28115999997
